Txt,index,idx
"옛것을 부리고 새것을 취하게 되는 괘상으로써 순풍에 돛을 단 배처럼 아주 순조롭겠습니다.  
모든 일을 대할 때 박력있고 과단성있게 처리하면 무난히 해결됩니다.
쉬지 않고 노력한다면 천운을 만날 수 있는  좋은 운입니다.  

많은 사람으로부터 신임을 받게 되고 사랑도 받게 되나 서두르는 것은 금물입니다.  
낡은 것을 벗어버리고 새 것으로 갈아입을 운세이니 개혁과 전업, 전직도 가능하며, 가옥의 수리, 개축 등 모두 좋습니다.  
미비한 점은 무엇이든 고쳐나가십시요.  

그러면 예상 외로 큰 성과를 올릴 수 있을 것입니다.  그러나 이성에는 조심해야 합니다.  
전혀 예상치 않은 결과를 초래하게 될 염려도  있습니다.  
이런 일이 일어나면 모처럼 잡은 행운도 수포로 돌아갑니다.  

하는 일에는 소극성을 버리고 적극적으로, 부정적인 사고방식을 버리고 긍정적인 사고 방식으로 임하십시요.  
그러면 반드시 기쁜 일이 있을 것입니다.","today_01_023",672
"강한 것이 부드러운 것을  기꺼이 따르는 괘상으로써  운세가 전반적으로 약간 약하기는 하지만 결코 악운은  아닙니다.  
친구를 찾아 가거나  선배를 만나게 되면 돌파구가 마련되고 새로운  도약을 기대할 수 있습니다.   
그러나 이성을 조심하고 행동을 신중히 하십시요.   

또한 매사에 앞장을 서는  것보다는 뒤를 따라가며 행동하는것이 좋습니다.
고향을 떠난다든지 이직을 하는 것이 도리어 좋은 효과를 볼 수도 있겠습니다.
그동안 분주히 일한 사람은 잠시 머리는 식히는  것도 도움이 되겠습니다.  
마음에 둔 사람이 있다면 망설이지 말고 프로프즈를  해 보기 바랍니다.  

상대방도 원할 뿐더러 인연도 좋습니다.  부부관계는 서로 화합하겠습니다.  
주변의 변화에 발맞추어 새로운 행동을 하십시요.  
때에 따라서 자기보다 실력이 뒤지는 사람 밑에서 일하기도 하겠지만 고집을 내세우지는 마십시요.  
결국 실력을 인정받게 되어 영전할 것입니다.  
하찮은 일에 종사하고  있는 것 같지만 장차 큰 업적을 이룩하겠습니다.","today_01_024",673
"늙고 병든 말이 무거운 짐을 지고  태산준령을 넘는 괘상으로써 해결하기 힘든 문제에 봉착할 수 있습니다.  
그 타개책을 마련해야 곤란한 경지에서 벗어나고 더한층 발전하게 될 것입니다.   

대들보는 큰데 그것을 지탱하고  있는 기둥이 약한 형상이라 어딘지 모르게 위험이 따르게 되고 또 안정이 되지 않을 때입니다.  
우선 이런 위기를 벗어나기 위한 대책을  강구하되 무리하지 말고 매사를 신중히 검토해야겠습니다.
이런 운에는 매사가 힘에 겨워서 기진맥진하다가 자포자기하기 쉬운데  절대로 그래서는 안됩니다.  
하늘이 무너져도 솟아날 구멍이  있습니다.  

한걸음 물러서서 사태를 주시하십시요.  
그러면 반드시 돌아나갈  수 있는 길이 보입니다.
그리고 자신이 지니고 있는 짐을 나누어주도록 하십시요.  
그래서 짐을 가볍게 하면 힘의 밸런스를 잡을 수 있으며 이 방법이야말로 재기할  수 있는 최선의 방법입니다.  
주위를 살펴보세요.  

그리고 제  분수를 알아서 그 분수에  맞게 행동하시기 바랍니다.  
진실되고 냉정하게 사태를 주시하면  모든 일의 근원을 알 수가 있고, 다음에는 용기를 얻어 자신감있게 일을  추진하면 차츰 서광이 비치게 될 것입니다.","today_01_025",674
"물이 가득차 있어야 할 연못에 물이 말라 버린 괘상으로써 아무리 노력을 해도 효과가 없습니다.  
모래로 물길을 막는 형국이라고나 할까요?  
다음 기회를 보고 단념하십시요.
심신이 쇠약해져 있고 매사가  뜻대로 되지 않을 때입니다.   
아무리 총명하고 재주를 많이 가지고 있다 하더라도 이 운을 만나게 되면 당분간은 어렵습니다.
모든 사람이 비협조적인데다가 믿지를 않으니, 도대체 어찌해야 좋을런지 갈피를 잡을 수 없습니다.   

그러나 제아무리 극한상황일지라도 자기  분수에 맞게 살면서 성실하게 생활해나가면 재기할 기회는 찾아오는 법입니다.  
낙심만하고 있을 때가 아니니 반성할 것은 반성하고 용기를 내어 매진하십시요.
그동안 너무나도 평탄한 길을 걸어왔기에 방심할 일은 없었던가.  

수입이 괜찮다고 해서 낭비한적은 없는가. 또 남을 돕기는 커녕 마음속으로 비웃지는 않았는가.  
되돌아 보시기 바랍니다.  
곧 좋은 운이 찾아올  것입니다.  

항상 말조심하고 몸조심하면 귀인의 도움을 얻어서 출세할 수 있겠습니다.  
주변에 있는 사람들에게 겸손하게 대하고  그들의 충고를 고맙게  받아들이도록 노력하십시요.","today_01_026",675
"지극한 정성에 하늘이 감동하여  복을 내려주는 괘상으로써  남의 원조가 있어 만사가 잘 풀려나갈 운수입니다.
한마디로 대통한 운기입니다.  
무슨 일을 하더라도 육감이 들어맞고 매사 바라는 대로 이루어집니다.   

또 남의 공감을  불러일으키고 인정도 받게  됩니다.
지금까지 부진한 상태에 놓여있었던 일들도  비약적으로 추진될 것이며 들이는 노력의 여러 배를 얻을 수 있겠습니다.  
그러나 방심은 금물입니다.  
인간이란 노력을 할 때에 운도 따른다는 것을 명심하고 꾸준히 힘쓸 일입니다.  
또 대인관계를 부드럽게 하는데 신경을 써야 합니다.  
인간이란  일이 잘되면 자칫 태만해지고 오만을 부리기  쉬운법입니다.  

겸손한 자세로  무슨일에도 임한다면 신의 감응으로 대업도 무난히 이룰  수 있습니다.  
취직, 입학  등에서도 뜻을 이룰 수 있겠습니다.  
경마, 증권 등 투기성이 있는 일에도 손을 대게 될 것으로 보이나 자신의 위치와 분수를 알아서 처신하는  것이 좋습니다.  
그 분수를 넘어서면 오히려 고배를 마시게 될 것이고  그것이 원인이 되어 모처럼 찾아온 운도 허사가 되고 말것입니다.","today_01_027",676
"태양이 하늘에 높이 떠서 세상을 고루  비추는 괘상으로써 명예에 관계되는 일이면 더욱 좋겠습니다.  
또 사업에서는 대운이 트였습니다.
밝은 태양이 높은 하늘에서 빛나고 있는 형상이니 그 덕이 모든 사람에게 두로 미치게 되어 대길한 운세입니다.  
이 운을 만나게 되면 아무 장해가 없어서 매사가 일사천리로 순조롭게 나아갑니다.  
특히 물질적인  면보다는 정신적이 면에서 더욱 길합니다.  
인간은 이처럼 매사가 순조롭고  잘 풀릴 때 오만해지기 쉬운 법입니다.  

이 점 특별히 유념해서 군자지도를  잃지 말고 처세하면 그야말로 호운을 얻겠으나, 그렇지 못하면 오히려 해를 초래할 수도 있겠습니다.
친구나 친척 또는 이성관계로  고민도 있겠습니다.  
그러나  더욱 베푸십시요.  아주 후하게 베푸십시요.  
그리하면 후환이 없을 것입니다.  

모든 것이 풍족할 때 생각해야 하는 것은 서산에 해저문 후에 닥쳐올 적막과 어둠과 외로움 때문입니다.  
그 때를 대비해서 낭비를 삼가하고 적덕에 힘쓰십시요.  
그러면 결코 외롭지 않을 것이며 복이 길게 이어질 것입니다.","today_01_031",678
"물과 불이 서로 반대로 향하고 반목 대립하는 괘상으로써 말이 화근이 되어 피해를 보겠습니다.  
말과 행동을 모두 조심하고  매사를 양보한다는 마음가짐으로 임하도록 하십시요.  
그리하면 평탄하겠습니다.  
그렇지  않으면 남과 충돌이 일어나기 쉽습니다.  
 
서로 의견이 통하지  않으니 협력도 되지  않습니다.  그러므로 새로운 사업은 구상하지도 마십시요.
선배나 동료들로부터 따돌림을 받을 수도 있습니다.   

그렇다고 자포자기는 금물이니 용기를 잃지 말고 때를 기다리십시요.  
그리고 마음속의 갈등을 해소하십시요.  
극기는 바로 이런때 필요합니다.   
자신이 자신을 이기는 것보다  더 훌륭한 일은 없는 법입니다.","today_01_032",679
"태양이 하늘에서 빛나고 오곡백과가 무르익어  가는 괘상으로써 봉사적인 사업이 아주 길합니다.  
자기 재능만 과신하다가는 실패합니다.  
오만을 떨지 않으면 대체적으로 번창할 수 있는 길운입니다.

널리 인류를 위해 봉사하고 좁게는 이웃을  위해 희생한다면 그 이름이 천하에 드날리게 될 호운이겠으나 사리사욕만 위해서  일한다면 별로 신통치 않겠습니다.  
태양은 하늘 높이 있기에  만물을 비출 수 있는 것입니다.   
운기가 너무 강하므로 자칫 겸허한 자세를 잃기 쉬우니 온유와 겸양으로 매사를 처리한다면 대성할 수 있겠습니다.  
불이란 꼭 필요한 것이지만  사용방법에 따라 큰 손실을 가져올 수도 있습니다.  

칼은 의사의 손에 있을 때는 환자의 환부를 수술하는 메스가 되지만, 강도의  손에 들어가면 인명을  살상하는 흉기로 변합니다.  
적덕에 힘쓰면 모든 재액을 물리칠 수 있고 명성을 얻을 괘입니다.  
마음이 자꾸 동요되는 것은 갈등을 느끼기 때문입니다.  
같은  재물을 어디에 쓸 것인지 심한 갈등을 느끼고 있겠습니다.  

정열적인 애정의  소유자이면서도 자기 과신이 너무 지나칩니다.  
매사를 조심하고 신중하게 행동한다면 날로 번창할 것이고 근심도 사라질 것입니다.","today_01_033",680
"딱딱한 음식을 입에 넣고 씹고 있는 괘상으로써  뱃심이 필요한 때입니다.  
운영하는 일마다 방해하는 것이 있어 순조롭지 못하겠으나 좌절하지 않고 용감하게 대처하면 아주 길하겠습니다.

처음에는 뜻하지 않았던 장해가 있어서 고전을 하겠지만 용감하게 밀고 나가면 호운을 맞게 될 운기입니다.  
그러나 급히 서두르지는 말고 스스로를 안정시키면서 온유하게 대처함이 마땅하겠습니다.  

상업에는 강운이고, 신규로 하는 사업도 난관은 있겠으나 끝에 가서는 성공을 거둘 수 있겠습니다.  
생활에는 조그만 지장도 받지 않을  것이나, 구설수가 따를 수 있으니 조심하시기 바랍니다.

공연히 남의 일에 간섭을 하거나 남을 비방하지 마십시요.  
그것이 모든 화근이 되어 다시 돌아올 수 있습니다.  
또 예기치  못한 재난을 불러올 수도 있습니다.  
남에게 의혹을 살 소지가 있는 일은 아예  하지도 마십시요.  
그러려면 매사를 분명하게 끝맺음 해야 합니다.
이 운에는 매사에 의욕적으로 임해야 웬만한 장해는 극복할 수 있습니다.  
그러니 더욱 용기를 내십시요.  

지금 당신에게 닥친 장해는 약한 것이 아닐 것이기 때문입니다.  
재물에  아쉽지는 않을 것이니  적덕하는 데 힘을  쓰십시요.  
그리하면 후일에 반드시 복으로 바뀌어서 자신에게 돌아올 것입니다.","today_01_034",681
"무쇠 솥을 걸어놓고 음식을  끊이고 있는 괘상으로써  기반이 튼튼하나 세가지 요건 가운데 한가지만 빠지더라도 그 기반은  무너질 것이니 매사를 튼튼히 처리해 나가도록 하십시요.
이 운에는 남의 우두머리가 될 수 있는 운이므로 묵은 것은 과감히 털어버리고 새롭게 하는 것이 길합니다.  

새 친구를 얻게 될 것이며 신규 사업을 시작하되 새로운 계획으로 재출발하는 것이 좋으며 그렇게  하면 성공을할 수 있고 노력한 만큼 성과도 얻게 됩니다.  
또한 입신양명할 운기이므로 직장인은 승진하고 중심적 지위에서 일을 하게 될 것입니다. 
안정감과 충실감이 있는 때이고  행운도 따르는 시기이므로  재력과 지력 등이 겸비되어 자신만만하게 행동할 수 있겠습니다.  
이런 운에는 남을 위해 봉사하는 것이 곧 나를 위한 일이 될 수도 있으니 희생과 봉사를 아끼지 말기 바랍니다.","today_01_035",682
"물과 불이 차츰 제자리를 찾아가는 괘상으로써 나갈수록 좋은 운수입니다.  
중도에서 단념하는 것은 아까운 기회를 놓치고  마는 결과이니 밀고 나가십시요.  당장은 어려움이 따를지 모르나 반드시 좋은 결과가 있겠습니다.
그동안 침체했겠지만 이제부터는 희망을 가지고  활동해서 소원을 성취할 운수입니다.  
마치 아침 해가 바다 위로 불끈 솟아오르는 형국입니다.
일은 서두르지 말고 서서히  할수록 좋은 결과를 얻게  될 운수이니, 조급하게 구는 것은 금물입니다.  
여성이라면 기쁜 일을  보게될 괘요, 

마음속의 비밀을 털어놓을까 말까 망설이겠지만 말조심 하는 것이  좋습니다.  
초로의 사나이가 젊은 여인에게 마음을 빼앗기고 고민하는 운기이므로 분수를 지키지 않으면 망신을 당합니다.  
일이 잘 풀리면 오히려 불안도 따르게  됩니다.  
하지만 불안할 것없습니다.  
마음을 안정시켜야합니다.  잘 되는 일도 불안한 상태라면 그르치는 수가 있기 때문입니다.  

작은 계획보다는 오히려  큰 계획이 성공할 가능성이 높습니다.  
웅지를 바로 세우고 뜻을 가다듬어  도약을 해 보기 바랍니다.  
그렇다고 과욕을 부려서는 안되며 봉사하겠다는 마음을 가지면 귀인이 나서서 도와줄 괘입니다.","today_01_036",683
